Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitECFPMorganFP/SLK_Gaussian Process,0.126168,0.500000,0.873832,3.787893e-06
RDKitECFPMorganFP/SLK_Decision Tree,0.225995,0.571400,0.887850,8.421547e-09
RDKitECFPMorganFP/SLK_Random Forest,0.126168,0.500000,0.873832,5.199421e-07
RDKitECFPMorganFP/SLK_AdaBoost,0.264624,0.658447,0.873832,7.569051e-08
RDKitECFPMorganFP/SLK_Naive Bayes,0.191673,0.623688,0.813084,5.620460e-09
RDKitECFPMorganFP/SLK_QDA,0.138561,0.551000,0.242991,7.709309e-08
RDKitECFPMorganFP/SLK_PLS-DA,0.389818,0.762725,0.859813,6.369897e-07
RDKitECFPMorganFP/SLK_DNN,0.378760,0.733214,0.873832,2.083042e-05
RDKitECFPMorganFP/SNARK_Nearest Neighbors,0.191058,0.565578,0.906542,2.606701e-08
RDKitECFPMorganFP/SNARK_Linear SVM,0.426147,0.777225,0.925234,1.195883e-08
RDKitECFPMorganFP/SNARK_RBF SVM,0.143585,0.522727,0.901869,3.654823e-08
RDKitECFPMorganFP/SNARK_Gaussian Process,0.259360,0.663589,0.901869,1.340945e-06
RDKitECFPMorganFP/SNARK_Decision Tree,0.183857,0.612926,0.883178,8.293853e-09
RDKitECFPMorganFP/SNARK_Random Forest,0.102804,0.500000,0.897196,5.264399e-07
RDKitECFPMorganFP/SNARK_AdaBoost,0.376048,0.769413,0.911215,7.326349e-08
RDKitECFPMorganFP/SNARK_Naive Bayes,0.244839,0.675900,0.887850,6.640013e-09
RDKitECFPMorganFP/SNARK_QDA,0.116659,0.565814,0.257009,8.906689e-08
RDKitECFPMorganFP/SNARK_PLS-DA,0.615605,0.884115,0.920561,6.062785e-07
RDKitECFPMorganFP/SNARK_DNN,0.583560,0.859967,0.897196,2.070825e-05
RDKitECFPMorganFP/SRC_Nearest Neighbors,0.130322,0.550454,0.915888,2.813918e-08
RDKitECFPMorganFP/SRC_Linear SVM,0.176488,0.621032,0.906542,1.318184e-08
RDKitECFPMorganFP/SRC_RBF SVM,0.084112,0.500000,0.915888,3.812254e-08
RDKitECFPMorganFP/SRC_Gaussian Process,0.185877,0.555556,0.925234,5.437696e-06
RDKitECFPMorganFP/SRC_Decision Tree,0.259160,0.633787,0.929907,9.709319e-09
RDKitECFPMorganFP/SRC_Random Forest,0.084112,0.500000,0.915888,5.273523e-07
RDKitECFPMorganFP/SRC_AdaBoost,0.300697,0.706916,0.925234,7.442321e-08
RDKitECFPMorganFP/SRC_Naive Bayes,0.181075,0.641156,0.897196,6.674854e-09
RDKitECFPMorganFP/SRC_QDA,0.096946,0.571712,0.261682,8.449131e-08
RDKitECFPMorganFP/SRC_PLS-DA,0.419638,0.827948,0.911215,6.462142e-07
RDKitECFPMorganFP/SRC_DNN,0.360706,0.772109,0.915888,2.366761e-05
RDKitECFPMorganFP/SRMS_Nearest Neighbors,0.310286,0.636364,0.962441,1.782592e-08
RDKitECFPMorganFP/SRMS_Linear SVM,0.194480,0.669442,0.943662,9.967051e-09
RDKitECFPMorganFP/SRMS_RBF SVM,0.051643,0.500000,0.948357,3.830329e-08
RDKitECFPMorganFP/SRMS_Gaussian Process,0.051643,0.497525,0.943662,4.928633e-06
RDKitECFPMorganFP/SRMS_Decision Tree,0.133163,0.585959,0.948357,8.999640e-09
RDKitECFPMorganFP/SRMS_Random Forest,0.051643,0.500000,0.948357,5.090053e-07
RDKitECFPMorganFP/SRMS_AdaBoost,0.280694,0.717372,0.953052,7.326388e-08
RDKitECFPMorganFP/SRMS_Naive Bayes,0.105741,0.614086,0.920188,6.267898e-09
RDKitECFPMorganFP/SRMS_QDA,0.054921,0.531278,0.192488,7.353074e-08
RDKitECFPMorganFP/SRMS_PLS-DA,0.551390,0.959946,0.957746,6.058421e-07
RDKitECFPMorganFP/SRMS_DNN,0.594256,0.977048,0.948357,2.177293e-05
RDKitECFPMorganFP/SRPK1_Nearest Neighbors,0.132394,0.533333,0.934272,1.670287e-08
RDKitECFPMorganFP/SRPK1_Linear SVM,0.087700,0.546465,0.901408,1.091475e-08
RDKitECFPMorganFP/SRPK1_RBF SVM,0.070423,0.500000,0.929577,3.662562e-08
RDKitECFPMorganFP/SRPK1_Gaussian Process,0.070423,0.500000,0.929577,2.910952e-06
RDKitECFPMorganFP/SRPK1_Decision Tree,0.070423,0.494949,0.920188,7.521951e-09
RDKitECFPMorganFP/SRPK1_Random Forest,0.070423,0.500000,0.929577,5.194855e-07
RDKitECFPMorganFP/SRPK1_AdaBoost,0.151115,0.638889,0.901408,7.516260e-08
RDKitECFPMorganFP/SRPK1_Naive Bayes,0.123005,0.584848,0.915493,6.409528e-09
RDKitECFPMorganFP/SRPK1_QDA,0.085714,0.595960,0.248826,7.480127e-08
RDKitECFPMorganFP/SRPK1_PLS-DA,0.283184,0.823569,0.924883,6.149807e-07
RDKitECFPMorganFP/SRPK1_DNN,0.337533,0.812795,0.924883,2.126640e-05
RDKitECFPMorganFP/SRPK3_Nearest Neighbors,0.051643,0.500000,0.948357,2.491324e-08
RDKitECFPMorganFP/SRPK3_Linear SVM,0.094202,0.578533,0.934272,1.035552e-08
RDKitECFPMorganFP/SRPK3_RBF SVM,0.051643,0.500000,0.948357,3.671827e-08
RDKitECFPMorganFP/SRPK3_Gaussian Process,0.051643,0.500000,0.948357,6.752645e-06
RDKitECFPMorganFP/SRPK3_Decision Tree,0.051643,0.492574,0.934272,7.389329e-09
RDKitECFPMorganFP/SRPK3_Random Forest,0.051643,0.500000,0.948357,5.008419e-07
RDKitECFPMorganFP/SRPK3_AdaBoost,0.053442,0.513276,0.892019,7.330025e-08
RDKitECFPMorganFP/SRPK3_Naive Bayes,0.072557,0.566157,0.910798,7.421817e-09
RDKitECFPMorganFP/SRPK3_QDA,0.059140,0.566832,0.178404,7.191534e-08
RDKitECFPMorganFP/SRPK3_PLS-DA,0.248325,0.797930,0.943662,6.159828e-07
RDKitECFPMorganFP/SRPK3_DNN,0.229159,0.712871,0.948357,2.142674e-05
RDKitECFPMorganFP/STK16_Nearest Neighbors,0.065728,0.494975,0.924883,1.922694e-08
RDKitECFPMorganFP/STK16_Linear SVM,0.208987,0.691673,0.920188,1.118997e-08
RDKitECFPMorganFP/STK16_RBF SVM,0.065728,0.500000,0.934272,3.974154e-08
RDKitECFPMorganFP/STK16_Gaussian Process,0.065728,0.500000,0.934272,3.571082e-06
RDKitECFPMorganFP/STK16_Decision Tree,0.161301,0.653446,0.910798,7.240368e-09
RDKitECFPMorganFP/STK16_Random Forest,0.065728,0.500000,0.934272,5.088071e-07
RDKitECFPMorganFP/STK16_AdaBoost,0.180416,0.684135,0.906103,7.500434e-08
RDKitECFPMorganFP/STK16_Naive Bayes,0.153861,0.650933,0.906103,6.213222e-09
RDKitECFPMorganFP/STK16_QDA,0.070659,0.537150,0.197183,7.391586e-08
RDKitECFPMorganFP/STK16_PLS-DA,0.496294,0.850323,0.943662,6.198004e-07
RDKitECFPMorganFP/STK16_DNN,0.440675,0.751256,0.934272,2.141056e-05
RDKitECFPMorganFP/STK33_Nearest Neighbors,0.205248,0.576923,0.948598,2.665872e-08
RDKitECFPMorganFP/STK33_Linear SVM,0.251058,0.682357,0.943925,1.034286e-08
RDKitECFPMorganFP/STK33_RBF SVM,0.060748,0.500000,0.939252,3.510222e-08
RDKitECFPMorganFP/STK33_Gaussian Process,0.060748,0.500000,0.939252,1.411150e-06
RDKitECFPMorganFP/STK33_Decision Tree,0.312957,0.785304,0.934579,1.111282e-08
RDKitECFPMorganFP/STK33_Random Forest,0.060748,0.500000,0.939252,6.273544e-07
RDKitECFPMorganFP/STK33_AdaBoost,0.165588,0.667432,0.915888,8.964100e-08
RDKitECFPMorganFP/STK33_Naive Bayes,0.165133,0.638921,0.929907,7.106220e-09
RDKitECFPMorganFP/STK33_QDA,0.064874,0.533678,0.191589,7.795115e-08
RDKitECFPMorganFP/STK33_PLS-DA,0.401990,0.729047,0.948598,6.382267e-07
RDKitECFPMorganFP/STK33_DNN,0.365514,0.619594,0.939252,2.077378e-05
RDKitECFPMorganFP/STK36_Nearest Neighbors,0.192254,0.620025,0.948357,1.545781e-08
RDKitECFPMorganFP/STK36_Linear SVM,0.330483,0.703358,0.957746,1.081260e-08
RDKitECFPMorganFP/STK36_RBF SVM,0.056338,0.500000,0.943662,3.481237e-08
RDKitECFPMorganFP/STK36_Gaussian Process,0.056338,0.500000,0.943662,3.514471e-06
RDKitECFPMorganFP/STK36_Decision Tree,0.330483,0.703358,0.957746,9.235271e-09
RDKitECFPMorganFP/STK36_Random Forest,0.056338,0.500000,0.943662,5.292108e-07
RDKitECFPMorganFP/STK36_AdaBoost,0.113615,0.575871,0.938967,7.564958e-08
RDKitECFPMorganFP/STK36_Naive Bayes,0.059977,0.519279,0.906103,6.778280e-09
RDKitECFPMorganFP/STK36_QDA,0.063662,0.560323,0.244131,7.433712e-08
RDKitECFPMorganFP/STK36_PLS-DA,0.482619,0.830017,0.957746,6.176818e-07
RDKitECFPMorganFP/STK36_DNN,0.404531,0.684080,0.953052,2.120558e-05
RDKitECFPMorganFP/SYK_Nearest Neighbors,0.142056,0.550000,0.957944,1.602266e-08
RDKitECFPMorganFP/SYK_Linear SVM,0.096996,0.623039,0.915888,9.291682e-09
RDKitECFPMorganFP/SYK_RBF SVM,0.046729,0.500000,0.953271,3.943555e-08
RDKitECFPMorganFP/SYK_Gaussian Process,0.046729,0.500000,0.953271,3.772533e-06
RDKitECFPMorganFP/SYK_Decision Tree,0.104050,0.590196,0.943925,1.027454e-08
RDKitECFPMorganFP/SYK_Random Forest,0.046729,0.500000,0.953271,5.078449e-07
RDKitECFPMorganFP/SYK_AdaBoost,0.068152,0.573039,0.911215,7.569290e-08
RDKitECFPMorganFP/SYK_Naive Bayes,0.053167,0.530392,0.920561,6.351785e-09
RDKitECFPMorganFP/SYK_QDA,0.056180,0.588235,0.214953,8.721564e-08
RDKitECFPMorganFP/SYK_PLS-DA,0.375666,0.859804,0.953271,6.146896e-07
RDKitECFPMorganFP/SYK_DNN,0.277663,0.876471,0.953271,2.127657e-05
RDKitECFPMorganFP/TAK1_Nearest Neighbors,0.094800,0.535962,0.938967,1.590605e-08
RDKitECFPMorganFP/TAK1_Linear SVM,0.229866,0.679808,0.938967,1.105592e-08
RDKitECFPMorganFP/TAK1_RBF SVM,0.061033,0.500000,0.938967,3.589581e-08
RDKitECFPMorganFP/TAK1_Gaussian Process,0.128566,0.571923,0.938967,6.541703e-06
RDKitECFPMorganFP/TAK1_Decision Tree,0.123871,0.600385,0.924883,1.013803e-08
RDKitECFPMorganFP/TAK1_Random Forest,0.061033,0.500000,0.938967,5.196321e-07
RDKitECFPMorganFP/TAK1_AdaBoost,0.277943,0.684808,0.948357,7.596897e-08
RDKitECFPMorganFP/TAK1_Naive Bayes,0.212384,0.677308,0.934272,5.842837e-09
RDKitECFPMorganFP/TAK1_QDA,0.063191,0.518077,0.230047,8.336880e-08
RDKitECFPMorganFP/TAK1_PLS-DA,0.310656,0.720385,0.938967,6.348725e-07
RDKitECFPMorganFP/TAK1_DNN,0.177834,0.547308,0.934272,2.115134e-05
RDKitECFPMorganFP/TAOK1_Nearest Neighbors,0.056075,0.500000,0.943925,2.160873e-08
RDKitECFPMorganFP/TAOK1_Linear SVM,0.072235,0.534241,0.934579,1.064447e-08
RDKitECFPMorganFP/TAOK1_RBF SVM,0.056075,0.500000,0.943925,3.622649e-08
RDKitECFPMorganFP/TAOK1_Gaussian Process,0.056075,0.500000,0.943925,4.977960e-06
RDKitECFPMorganFP/TAOK1_Decision Tree,0.056075,0.495050,0.934579,8.593740e-09
RDKitECFPMorganFP/TAOK1_Random Forest,0.056075,0.500000,0.943925,5.273434e-07
RDKitECFPMorganFP/TAOK1_AdaBoost,0.094348,0.570957,0.929907,7.521277e-08
RDKitECFPMorganFP/TAOK1_Naive Bayes,0.068069,0.531766,0.929907,7.418626e-09
RDKitECFPMorganFP/TAOK1_QDA,0.061321,0.544967,0.214953,9.432736e-08
RDKitECFPMorganFP/TAOK1_PLS-DA,0.278285,0.798886,0.939252,6.390269e-07
RDKitECFPMorganFP/TAOK1_DNN,0.162109,0.738655,0.939252,2.105542e-05
RDKitECFPMorganFP/TAOK3_Nearest Neighbors,0.157710,0.562500,0.967290,1.959228e-08
RDKitECFPMorganFP/TAOK3_Linear SVM,0.157710,0.562500,0.967290,1.056283e-08
RDKitECFPMorganFP/TAOK3_RBF SVM,0.037383,0.500000,0.962617,3.608551e-08
RDKitECFPMorganFP/TAOK3_Gaussian Process,0.037383,0.500000,0.962617,3.321529e-06
RDKitECFPMorganFP/TAOK3_Decision Tree,0.037383,0.495146,0.953271,1.027745e-08
RDKitECFPMorganFP/TAOK3_Random Forest,0.037383,0.500000,0.962617,5.170283e-07
RDKitECFPMorganFP/TAOK3_AdaBoost,0.128037,0.617718,0.957944,7.587924e-08
RDKitECFPMorganFP/TAOK3_Naive Bayes,0.095210,0.560073,0.962617,6.408939e-09
RDKitECFPMorganFP/TAOK3_QDA,0.037603,0.503034,0.158879,9.199431e-08
RDKitECFPMorganFP/TAOK3_PLS-DA,0.335159,0.717536,0.967290,6.023068e-07
RDKitECFPMorganFP/TAOK3_DNN,0.178891,0.588896,0.962617,2.059646e-05
RDKitECFPMorganFP/TEC_Nearest Neighbors,0.194704,0.622573,0.967290,1.586270e-08
RDKitECFPMorganFP/TEC_Linear SVM,0.037383,0.495146,0.953271,1.038741e-08
RDKitECFPMorganFP/TEC_RBF SVM,0.037383,0.500000,0.962617,3.741406e-08
RDKitECFPMorganFP/TEC_Gaussian Process,0.037383,0.500000,0.962617,4.151841e-06
RDKitECFPMorganFP/TEC_Decision Tree,0.148364,0.672937,0.948598,6.593384e-09
RDKitECFPMorganFP/TEC_Random Forest,0.037383,0.500000,0.962617,5.063705e-07
RDKitECFPMorganFP/TEC_AdaBoost,0.057710,0.552791,0.948598,7.330439e-08
RDKitECFPMorganFP/TEC_Naive Bayes,0.095210,0.560073,0.962617,5.224030e-09
RDKitECFPMorganFP/TEC_QDA,0.043243,0.570388,0.172897,8.731809e-08
RDKitECFPMorganFP/TEC_PLS-DA,0.231608,0.789442,0.962617,6.186484e-07
RDKitECFPMorganFP/TEC_DNN,0.292442,0.691748,0.962617,2.075272e-05
RDKitECFPMorganFP/TESK1_Nearest Neighbors,0.032710,0.500000,0.967290,1.568629e-08
RDKitECFPMorganFP/TESK1_Linear SVM,0.104997,0.630780,0.953271,9.191368e-09
RDKitECFPMorganFP/TESK1_RBF SVM,0.032710,0.500000,0.967290,3.356919e-08
RDKitECFPMorganFP/TESK1_Gaussian Process,0.135575,0.694962,0.943925,1.760325e-06
RDKitECFPMorganFP/TESK1_Decision Tree,0.104997,0.630780,0.953271,8.330343e-09
RDKitECFPMorganFP/TESK1_Random Forest,0.032710,0.500000,0.967290,5.150034e-07
RDKitECFPMorganFP/TESK1_AdaBoost,0.166222,0.638026,0.967290,7.211484e-08
RDKitECFPMorganFP/TESK1_Naive Bayes,0.166222,0.638026,0.967290,5.571472e-09
RDKitECFPMorganFP/TESK1_QDA,0.033894,0.517943,0.200935,9.276896e-08
RDKitECFPMorganFP/TESK1_PLS-DA,0.356356,0.721187,0.976636,6.181108e-07
RDKitECFPMorganFP/TESK1_DNN,0.323447,0.650794,0.967290,2.059267e-05
RDKitECFPMorganFP/TGFBR1_Nearest Neighbors,0.324377,0.737500,0.943925,1.662967e-08
RDKitECFPMorganFP/TGFBR1_Linear SVM,0.384972,0.803929,0.943925,1.113431e-08
RDKitECFPMorganFP/TGFBR1_RBF SVM,0.084557,0.530714,0.929907,3.684067e-08
RDKitECFPMorganFP/TGFBR1_Gaussian Process,0.065421,0.500000,0.934579,2.853515e-06
RDKitECFPMorganFP/TGFBR1_Decision Tree,0.282710,0.732500,0.934579,7.105555e-09
RDKitECFPMorganFP/TGFBR1_Random Forest,0.065421,0.500000,0.934579,5.101528e-07
RDKitECFPMorganFP/TGFBR1_AdaBoost,0.409079,0.806429,0.948598,7.247917e-08
RDKitECFPMorganFP/TGFBR1_Naive Bayes,0.189586,0.632857,0.934579,6.108420e-09
RDKitECFPMorganFP/TGFBR1_QDA,0.079545,0.595000,0.242991,9.229131e-08
RDKitECFPMorganFP/TGFBR1_PLS-DA,0.495340,0.921071,0.934579,6.080718e-07
RDKitECFPMorganFP/TGFBR1_DNN,0.451344,0.888214,0.925234,2.057384e-05
RDKitECFPMorganFP/TGFBR2_Nearest Neighbors,0.092052,0.556353,0.915493,2.076865e-08
RDKitECFPMorganFP/TGFBR2_Linear SVM,0.128581,0.617732,0.906103,1.285230e-08
RDKitECFPMorganFP/TGFBR2_RBF SVM,0.132461,0.535714,0.938967,3.691339e-08
RDKitECFPMorganFP/TGFBR2_Gaussian Process,0.275520,0.640345,0.948357,7.224808e-06
RDKitECFPMorganFP/TGFBR2_Decision Tree,0.132000,0.594580,0.924883,7.078136e-09
RDKitECFPMorganFP/TGFBR2_Random Forest,0.065728,0.500000,0.934272,5.161819e-07
RDKitECFPMorganFP/TGFBR2_AdaBoost,0.220825,0.666009,0.934272,7.345987e-08
RDKitECFPMorganFP/TGFBR2_Naive Bayes,0.132000,0.594580,0.924883,5.332600e-09
RDKitECFPMorganFP/TGFBR2_QDA,0.081871,0.605528,0.262911,8.602784e-08
RDKitECFPMorganFP/TGFBR2_PLS-DA,0.393781,0.847810,0.924883,6.199228e-07
RDKitECFPMorganFP/TGFBR2_DNN,0.416014,0.854630,0.938967,2.104999e-05
RDKitECFPMorganFP/TIE1_Nearest Neighbors,0.349932,0.716677,0.892523,1.726595e-08
RDKitECFPMorganFP/TIE1_Linear SVM,0.455849,0.803922,0.906542,1.278012e-08
RDKitECFPMorganFP/TIE1_RBF SVM,0.158532,0.518519,0.878505,3.765325e-08
RDKitECFPMorganFP/TIE1_Gaussian Process,0.337562,0.714003,0.887850,1.226503e-06
RDKitECFPMorganFP/TIE1_Decision Tree,0.363217,0.732521,0.892523,6.719483e-09
RDKitECFPMorganFP/TIE1_Random Forest,0.126168,0.500000,0.873832,5.224626e-07
RDKitECFPMorganFP/TIE1_AdaBoost,0.351118,0.729847,0.887850,7.315209e-08
RDKitECFPMorganFP/TIE1_Naive Bayes,0.281257,0.697960,0.859813,5.731443e-09
RDKitECFPMorganFP/TIE1_QDA,0.132537,0.527332,0.257009,8.281546e-08
RDKitECFPMorganFP/TIE1_PLS-DA,0.558654,0.896415,0.906542,6.277953e-07
RDKitECFPMorganFP/TIE1_DNN,0.569568,0.877600,0.883178,2.075578e-05
RDKitECFPMorganFP/TIE2_Nearest Neighbors,0.318310,0.633333,0.948357,2.522899e-08
RDKitECFPMorganFP/TIE2_Linear SVM,0.400522,0.728283,0.953052,1.165005e-08
RDKitECFPMorganFP/TIE2_RBF SVM,0.132394,0.533333,0.934272,3.787765e-08
RDKitECFPMorganFP/TIE2_Gaussian Process,0.194366,0.566667,0.938967,6.347931e-06
RDKitECFPMorganFP/TIE2_Decision Tree,0.324726,0.664141,0.948357,7.202952e-09
RDKitECFPMorganFP/TIE2_Random Forest,0.070423,0.500000,0.929577,5.157697e-07
RDKitECFPMorganFP/TIE2_AdaBoost,0.308920,0.692424,0.943662,7.416424e-08
RDKitECFPMorganFP/TIE2_Naive Bayes,0.158310,0.618182,0.920188,6.646682e-09
RDKitECFPMorganFP/TIE2_QDA,0.082873,0.580808,0.220657,8.692967e-08
RDKitECFPMorganFP/TIE2_PLS-DA,0.631846,0.769360,0.943662,6.279491e-07
RDKitECFPMorganFP/TIE2_DNN,0.467885,0.762626,0.934272,2.083164e-05
RDKitECFPMorganFP/TNIK_Nearest Neighbors,0.134240,0.552557,0.883178,2.123080e-08
RDKitECFPMorganFP/TNIK_Linear SVM,0.218531,0.653172,0.883178,1.119528e-08
RDKitECFPMorganFP/TNIK_RBF SVM,0.102804,0.500000,0.897196,3.577593e-08
RDKitECFPMorganFP/TNIK_Gaussian Process,0.193076,0.600616,0.897196,2.504710e-06
RDKitECFPMorganFP/TNIK_Decision Tree,0.113660,0.527225,0.873832,1.027905e-08
RDKitECFPMorganFP/TNIK_Random Forest,0.102804,0.500000,0.897196,5.160076e-07
RDKitECFPMorganFP/TNIK_AdaBoost,0.125975,0.547348,0.873832,7.460583e-08
RDKitECFPMorganFP/TNIK_Naive Bayes,0.228821,0.697917,0.855140,5.560663e-09
RDKitECFPMorganFP/TNIK_QDA,0.131543,0.620502,0.355140,8.506910e-08
RDKitECFPMorganFP/TNIK_PLS-DA,0.431780,0.762074,0.892523,6.313756e-07
RDKitECFPMorganFP/TNIK_DNN,0.352225,0.796165,0.897196,2.093685e-05
RDKitECFPMorganFP/TNK1_Nearest Neighbors,0.123652,0.600459,0.925234,1.734399e-08
RDKitECFPMorganFP/TNK1_Linear SVM,0.157575,0.664945,0.911215,9.710651e-09
RDKitECFPMorganFP/TNK1_RBF SVM,0.060748,0.500000,0.939252,3.692698e-08
RDKitECFPMorganFP/TNK1_Gaussian Process,0.060748,0.500000,0.939252,3.187411e-06
RDKitECFPMorganFP/TNK1_Decision Tree,0.082171,0.557023,0.911215,7.329646e-09
RDKitECFPMorganFP/TNK1_Random Forest,0.060748,0.500000,0.939252,1.479770e-06
RDKitECFPMorganFP/TNK1_AdaBoost,0.144221,0.659969,0.901869,7.548062e-08
RDKitECFPMorganFP/TNK1_Naive Bayes,0.095358,0.564485,0.925234,7.249180e-09
RDKitECFPMorganFP/TNK1_QDA,0.067358,0.552239,0.158879,7.817819e-08
RDKitECFPMorganFP/TNK1_PLS-DA,0.248777,0.746269,0.925234,6.414293e-07
RDKitECFPMorganFP/TNK1_DNN,0.381604,0.800995,0.943925,2.207369e-05
RDKitECFPMorganFP/TNK2_Nearest Neighbors,0.157710,0.562500,0.967290,2.541049e-08
RDKitECFPMorganFP/TNK2_Linear SVM,0.194704,0.622573,0.967290,9.142175e-09
RDKitECFPMorganFP/TNK2_RBF SVM,0.157710,0.562500,0.967290,3.867756e-08
RDKitECFPMorganFP/TNK2_Gaussian Process,0.304614,0.685073,0.971963,1.619934e-06
RDKitECFPMorganFP/TNK2_Decision Tree,0.095210,0.560073,0.962617,9.784209e-09
RDKitECFPMorganFP/TNK2_Random Forest,0.037383,0.500000,0.962617,5.036752e-07
RDKitECFPMorganFP/TNK2_AdaBoost,0.194704,0.622573,0.967290,7.456239e-08
RDKitECFPMorganFP/TNK2_Naive Bayes,0.278037,0.625000,0.971963,6.266582e-09
RDKitECFPMorganFP/TNK2_QDA,0.044944,0.587379,0.205607,8.723118e-08
RDKitECFPMorganFP/TNK2_PLS-DA,0.436770,0.797937,0.967290,6.167404e-07
RDKitECFPMorganFP/TNK2_DNN,0.424389,0.740898,0.962617,2.192021e-05
RDKitECFPMorganFP/TNNI3K_Nearest Neighbors,0.157840,0.580858,0.948598,1.440636e-08
RDKitECFPMorganFP/TNNI3K_Linear SVM,0.102285,0.573432,0.934579,1.102678e-08
RDKitECFPMorganFP/TNNI3K_RBF SVM,0.056075,0.500000,0.943925,3.654116e-08
RDKitECFPMorganFP/TNNI3K_Gaussian Process,0.134735,0.541667,0.948598,7.057399e-06
RDKitECFPMorganFP/TNNI3K_Decision Tree,0.135806,0.612624,0.934579,8.547730e-09
RDKitECFPMorganFP/TNNI3K_Random Forest,0.056075,0.500000,0.943925,5.083779e-07
RDKitECFPMorganFP/TNNI3K_AdaBoost,0.083766,0.566007,0.920561,7.316539e-08
RDKitECFPMorganFP/TNNI3K_Naive Bayes,0.130062,0.578383,0.943925,8.380894e-09
RDKitECFPMorganFP/TNNI3K_QDA,0.064516,0.569307,0.186916,1.046447e-07
RDKitECFPMorganFP/TNNI3K_PLS-DA,0.279484,0.695751,0.948598,6.256526e-07
RDKitECFPMorganFP/TNNI3K_DNN,0.293927,0.760932,0.943925,2.139677e-05
RDKitECFPMorganFP/TRKA_Nearest Neighbors,0.246495,0.585508,0.864486,2.892164e-08
RDKitECFPMorganFP/TRKA_Linear SVM,0.300035,0.670158,0.855140,1.249360e-08
RDKitECFPMorganFP/TRKA_RBF SVM,0.149533,0.500000,0.850467,3.774904e-08
RDKitECFPMorganFP/TRKA_Gaussian Process,0.276227,0.624141,0.864486,7.202366e-06
RDKitECFPMorganFP/TRKA_Decision Tree,0.237150,0.603022,0.850467,7.698196e-09
RDKitECFPMorganFP/TRKA_Random Forest,0.149533,0.500000,0.850467,5.105392e-07
RDKitECFPMorganFP/TRKA_AdaBoost,0.284387,0.664663,0.845794,7.915613e-08
RDKitECFPMorganFP/TRKA_Naive Bayes,0.296989,0.695055,0.831776,6.672669e-09
RDKitECFPMorganFP/TRKA_QDA,0.162500,0.546532,0.294393,7.008352e-08
RDKitECFPMorganFP/TRKA_PLS-DA,0.446051,0.771377,0.873832,6.153190e-07
RDKitECFPMorganFP/TRKA_DNN,0.502110,0.814818,0.845794,2.154813e-05
RDKitECFPMorganFP/TRKB_Nearest Neighbors,0.133590,0.529412,0.925234,1.676017e-08
RDKitECFPMorganFP/TRKB_Linear SVM,0.353923,0.673933,0.943925,1.104449e-08
RDKitECFPMorganFP/TRKB_RBF SVM,0.104178,0.526874,0.920561,3.667500e-08
RDKitECFPMorganFP/TRKB_Gaussian Process,0.197774,0.585697,0.929907,5.329463e-06
RDKitECFPMorganFP/TRKB_Decision Tree,0.248983,0.615109,0.934579,8.815098e-09
RDKitECFPMorganFP/TRKB_Random Forest,0.079439,0.500000,0.920561,5.243148e-07
RDKitECFPMorganFP/TRKB_AdaBoost,0.263167,0.666318,0.929907,7.651318e-08
RDKitECFPMorganFP/TRKB_Naive Bayes,0.137774,0.614064,0.883178,6.639737e-09
RDKitECFPMorganFP/TRKB_QDA,0.089947,0.563452,0.196262,8.221046e-08
RDKitECFPMorganFP/TRKB_PLS-DA,0.497056,0.811884,0.943925,6.220420e-07
RDKitECFPMorganFP/TRKB_DNN,0.531811,0.790087,0.925234,2.096588e-05
RDKitECFPMorganFP/TRKC_Nearest Neighbors,0.268951,0.701814,0.915888,1.505765e-08
RDKitECFPMorganFP/TRKC_Linear SVM,0.329781,0.754819,0.920561,1.038302e-08
RDKitECFPMorganFP/TRKC_RBF SVM,0.084112,0.500000,0.915888,4.168188e-08
RDKitECFPMorganFP/TRKC_Gaussian Process,0.388210,0.739796,0.939252,3.137530e-06
RDKitECFPMorganFP/TRKC_Decision Tree,0.260804,0.679138,0.920561,9.724997e-09
RDKitECFPMorganFP/TRKC_Random Forest,0.084112,0.500000,0.915888,5.338010e-07
RDKitECFPMorganFP/TRKC_AdaBoost,0.255879,0.699263,0.911215,7.604579e-08
RDKitECFPMorganFP/TRKC_Naive Bayes,0.189408,0.643707,0.901869,6.729546e-09
RDKitECFPMorganFP/TRKC_QDA,0.090993,0.541100,0.205607,7.638090e-08
RDKitECFPMorganFP/TRKC_PLS-DA,0.510762,0.876417,0.897196,6.376453e-07
RDKitECFPMorganFP/TRKC_DNN,0.455973,0.807540,0.925234,2.114167e-05
RDKitECFPMorganFP/TXK_Nearest Neighbors,0.131597,0.575545,0.911215,1.867971e-08
RDKitECFPMorganFP/TXK_Linear SVM,0.139179,0.597342,0.901869,1.250625e-08
RDKitECFPMorganFP/TXK_RBF SVM,0.079439,0.500000,0.920561,3.658466e-08
RDKitECFPMorganFP/TXK_Gaussian Process,0.133590,0.529412,0.925234,3.794579e-06
RDKitECFPMorganFP/TXK_Decision Tree,0.153656,0.580621,0.920561,9.283792e-09
RDKitECFPMorganFP/TXK_Random Forest,0.079439,0.500000,0.920561,5.274027e-07
RDKitECFPMorganFP/TXK_AdaBoost,0.169197,0.626754,0.906542,7.646499e-08
RDKitECFPMorganFP/TXK_Naive Bayes,0.123493,0.589728,0.887850,7.240361e-09
